word;sentiment
subversivo;sorpresa
tener exito;sorpresa
repentino;sorpresa
repentinamente;sorpresa
sol;sorpresa
soleado;sorpresa
supremacia;sorpresa
oleada;sorpresa
sorpresa;sorpresa
sorprendido;sorpresa
sorprendente;sorpresa
asombrosamente;sorpresa
suspenso;sorpresa
dulce;sorpresa
viraje;sorpresa
sincronizar;sorpresa
sincope;sorpresa
entrada;sorpresa
tentador;sorpresa
enseñar;sorpresa
tempestad;sorpresa
terrorista;sorpresa
ladron;sorpresa
sed;sorpresa
emocion;sorpresa
emocionante;sorpresa
frustrar;sorpresa
cosquillas;sorpresa
derrocar;sorpresa
trascendencia;sorpresa
traicion;sorpresa
traicion;sorpresa
tratar;sorpresa
arbol;sorpresa
miedo;sorpresa
truco;sorpresa
astucia;sorpresa
viaje;sorpresa
trofeo;sorpresa
triunfo;sorpresa
tumulto;sorpresa
imprevisto;sorpresa
invicto;sorpresa
desenfrenado;sorpresa
misterioso;sorpresa
incierto;sorpresa
incontrolable;sorpresa
descubrir;sorpresa
subestimar;sorpresa
sin descubrir;sorpresa
inesperado;sorpresa
inesperadamente;sorpresa
imprevisto;sorpresa
incumplido;sorpresa
sin defensa;sorpresa
no imaginable;sorpresa
involuntaria;sorpresa
involuntario;sorpresa
involuntariamente;sorpresa
unico;sorpresa
sin precedentes;sorpresa
impredecible;sorpresa
inestable;sorpresa
nada suspicaz;sorpresa
urgencia;sorpresa
urgente;sorpresa
desaparecer;sorpresa
desaparecido;sorpresa
variable;sorpresa
virar;sorpresa
veracidad;sorpresa
victimizado;sorpresa
violacion;sorpresa
violento;sorpresa
visera;sorpresa
volatilidad;sorpresa
volcan;sorpresa
votar;sorpresa
advertir;sorpresa
prevenido;sorpresa
peso;sorpresa
capricho;sorpresa
salvaje;sorpresa
fuego fatuo;sorpresa
ganador;sorpresa
victorioso;sorpresa
inalambrico;sorpresa
mago;sorpresa
maravilloso;sorpresa
maravillosamente;sorpresa
gusano;sorpresa
ruina;sorpresa
grito;sorpresa
gañido;sorpresa
joven;sorpresa
juventud;sorpresa
loco;sorpresa
celo;sorpresa
abaco;confianza
abad;confianza
absolucion;confianza
abundancia;confianza
academico;confianza
espaldarazo;confianza
acompañamiento;confianza
acompañar;confianza
acompañamiento;confianza
acuerdo;confianza
cuenta;confianza
responsabilidad;confianza
explicable;confianza
contador;confianza
cuentas;confianza
autorizado;confianza
preciso;confianza
lograr;confianza
logro;confianza
acrobata;confianza
adhiriendo;confianza
administrativo;confianza
admirable;confianza
almirante;confianza
admiracion;confianza
admirar;confianza
admisible;confianza
adoracion;confianza
adorar;confianza
adviento;confianza
Consejo;confianza
aconsejable;confianza
asesorar;confianza
aconsejado;confianza
asesor;confianza
Abogacia;confianza
abogado;confianza
afecto;confianza
afirmar;confianza
afirmativamente;confianza
NO TRANSLATION;confianza
agradable;confianza
convenido;confianza
aceptando;confianza
acuerdo;confianza
parecido;confianza
NO TRANSLATION;confianza
viva;confianza
lealtad;confianza
Alianza;confianza
aliado;confianza
aliado;confianza
embajador;confianza
ambicion;confianza
ambulancia;confianza
Amen;confianza
amable;confianza
amortizacion;confianza
NO TRANSLATION;confianza
analista;confianza
ancestral;confianza
angel;confianza
angelical;confianza
responsable;confianza
antidoto;confianza
antimicotico;confianza
antiseptico;confianza
apologetico;confianza
pedir disculpas;confianza
apostol;confianza
apostolico;confianza
aplausos;confianza
apreciacion;confianza
aprendiz;confianza
aprobacion;confianza
aprobar;confianza
arbitro;confianza
arbitro;confianza
arquitectura;confianza
armadura;confianza
arsenal;confianza
aspiracion;confianza
ambicioso;confianza
montaje;confianza
afirmando;confianza
evaluacion;confianza
asesor;confianza
cesionario;confianza
ayudar;confianza
asociar;confianza
asociacion;confianza
garantia;confianza
asegurar;confianza
seguro;confianza
ciertamente;confianza
expiar;confianza
asistente;confianza
atento;confianza
dar fe;confianza
atestacion;confianza
abogado;confianza
auditor;confianza
tia;confianza
autentico;confianza
autenticar;confianza
autenticacion;confianza
autenticidad;confianza
autor;confianza
autoritario;confianza
autoridad;confianza
autorizacion;confianza
autorizar;confianza
automatico;confianza
premio;confianza
axioma;confianza
axiomatico;confianza
niñera;confianza
columna vertebral;confianza
partidario;confianza
distintivo;confianza
alguacil;confianza
cebo;confianza
votacion;confianza
banco;confianza
banquero;confianza
negociar;confianza
barman;confianza
permuta;confianza
base;confianza
embellecimiento;confianza
base;confianza
ofrecer amistad;confianza
creido;confianza
creyente;confianza
creyendo;confianza
benefactor;confianza
benevolencia;confianza
legado;confianza
prometido;confianza
nacimiento;confianza
amable;confianza
cobija;confianza
bendecir;confianza
bendicion;confianza
bendiciones;confianza
florecer;confianza
guardaespaldas;confianza
bumerang;confianza
generosidad;confianza
ramo;confianza
nupcial;confianza
novia;confianza
novio;confianza
dama de honor;confianza
aclarar;confianza
brillante;confianza
hermano;confianza
fraternidad;confianza
fraternal;confianza
compañero;confianza
presupuesto;confianza
burocracia;confianza
beca;confianza
mayordomo;confianza
por ley;confianza
gabinete;confianza
calculadora;confianza
becerro;confianza
llamadas;confianza
sincero;confianza
canones;confianza
gorra;confianza
cautivar;confianza
vigilante;confianza
villancico;confianza
efectivo;confianza
cajero;confianza
catedral;confianza
cauteloso;confianza
celebracion;confianza
celebridad;confianza
cemento;confianza
censurar;confianza
centrar;confianza
certificar;confianza
presidente;confianza
presidenta;confianza
campeon;confianza
canciller;confianza
capellan;confianza
Caritativo;confianza
grafico;confianza
castidad;confianza
lista de control;confianza
animar;confianza
alegria;confianza
quimico;confianza
apreciar;confianza
critica;confianza
chocolate;confianza
coro;confianza
cronica;confianza
risita;confianza
Iglesia;confianza
civilizacion;confianza
civilizado;confianza
clan;confianza
aplaudir;confianza
limpiar;confianza
despeje;confianza
clerical;confianza
climax;confianza
cercania;confianza
entrenador;confianza
juntarse;confianza
engatusar;confianza
coexistir;confianza
coexistiendo;confianza
convincente;confianza
cohesion;confianza
cohesivo;confianza
colaborador;confianza
colateral;confianza
colectivamente;confianza
coronel;confianza
comodidad;confianza
comandante;confianza
dominante;confianza
recomendable;confianza
comercio;confianza
comision;confianza
compromiso;confianza
comprometido;confianza
comite;confianza
comodoro;confianza
vulgar;confianza
mancomunidad;confianza
comunicar;confianza
comunicacion;confianza
comunion;confianza
compacto;confianza
compañero;confianza
Brujula;confianza
compensar;confianza
competencia;confianza
competencia;confianza
competente;confianza
complemento;confianza
conformidad;confianza
NO TRANSLATION;confianza
compromiso;confianza
contralor;confianza
camarada;confianza
conciliacion;confianza
concordia;confianza
concordancia;confianza
confederado;confianza
confesar;confianza
confesional;confianza
confiar;confianza
confianza;confianza
confidente;confianza
confidencial;confianza
NO TRANSLATION;confianza
confirmacion;confianza
confirmado;confianza
conformidad;confianza
conglomerado;confianza
congregacion;confianza
congreso;confianza
congresista;confianza
congruencia;confianza
conectivo;confianza
conocedor;confianza
conciencia;confianza
concienzudo;confianza
consagracion;confianza
conservacion;confianza
considerado;confianza
consistencia;confianza
consorte;confianza
alguacil;confianza
constancia;confianza
constante;confianza
constantemente;confianza
constituir;confianza
constitucional;confianza
consul;confianza
consultar;confianza
contenido;confianza
continuar;confianza
contribuyente;confianza
convento;confianza
traspaso;confianza
convencer;confianza
convencido;confianza
Convincente;confianza
cooperando;confianza
cooperacion;confianza
cooperativa;confianza
policia;confianza
coronacion;confianza
corporacion;confianza
exactitud;confianza
corroborar;confianza
corroboracion;confianza
cosmopolita;confianza
Consejo;confianza
consejo;confianza
consejero;confianza
consejero;confianza
contar;confianza
compatriota;confianza
condado;confianza
mensajero;confianza
noviazgo;confianza
pacto;confianza
cubrir;confianza
cuna;confianza
credito;confianza
credencial;confianza
credibilidad;confianza
creible;confianza
credito;confianza
NO TRANSLATION;confianza
crescendo;confianza
tripulacion;confianza
crujiente;confianza
coronamiento;confianza
crucial;confianza
cubo;confianza
abrazo;confianza
culinario;confianza
cultivar;confianza
curable;confianza
custodio;confianza
custodia;confianza
dama;confianza
baile;confianza
atrevimiento;confianza
querido;confianza
amanecer;confianza
diacono;confianza
acuerdo;confianza
transacciones;confianza
engañoso;confianza
escritura;confianza
defendido;confianza
defensor;confianza
deferencia;confianza
definitivo;confianza
delegar;confianza
encantador;confianza
liberacion;confianza
entrega;confianza
depender;confianza
dependiente;confianza
depositario;confianza
profundidad;confianza
diputado;confianza
dermatologo;confianza
merecer;confianza
designacion;confianza
NO TRANSLATION;confianza
determinacion;confianza
devastador;confianza
piadoso;confianza
devoto;confianza
diagnostico;confianza
diario;confianza
diccionario;confianza
NO TRANSLATION;confianza
diferencial;confianza
digito;confianza
dignidad;confianza
diligencia;confianza
diplomacia;confianza
diplomatico;confianza
director;confianza
discipulo;confianza
negar;confianza
revelado;confianza
discrecion;confianza
dispuesto;confianza
NO TRANSLATION;confianza
divorcio;confianza
doctor;confianza
doctrina;confianza
dogma;confianza
delfin;confianza
dominio;confianza
don;confianza
duda;confianza
indudable;confianza
paloma;confianza
completamente;confianza
dudoso;confianza
durabilidad;confianza
durable;confianza
obediente;confianza
ansioso;confianza
afan;confianza
aguila;confianza
economia;confianza
edificacion;confianza
educativo;confianza
eficaz;confianza
eficiente;confianza
eyaculacion;confianza
mayor;confianza
ancianos;confianza
electo;confianza
electorado;confianza
elegancia;confianza
elevacion;confianza
elite;confianza
dilucidar;confianza
abrazo;confianza
eminencia;confianza
enfatizar;confianza
emplear;confianza
habilitar;confianza
habilitacion;confianza
encantado;confianza
alentar;confianza
enciclopedia;confianza
interminable;confianza
dotar;confianza
dotacion;confianza
comprometido;confianza
compromiso;confianza
atractivo;confianza
disfrutar;confianza
disfrutando;confianza
iluminar;confianza
ilustracion;confianza
animar;confianza
inscribirse;confianza
conjunto;confianza
confiar;confianza
episcopal;confianza
igualdad;confianza
erotico;confianza
recado;confianza
escolta;confianza
establecer;confianza
estima;confianza
hojas perennes;confianza
evidente;confianza
exaltar;confianza
exaltacion;confianza
exaltado;confianza
sobresalir;confianza
excelencia;confianza
excelente;confianza
intercambiar;confianza
emocionado;confianza
ejecucion;confianza
ejecutor;confianza
exhaustivo;confianza
esperar;confianza
conveniente;confianza
experimentado;confianza
experto;confianza
pericia;confianza
explique;confianza
testigo ocular;confianza
fabricacion;confianza
hecho;confianza
hechos;confianza
facultad;confianza
NO TRANSLATION;confianza
bastante;confianza
fe;confianza
fiel;confianza
falsedad;confianza
familiar;confianza
familiaridad;confianza
padre;confianza
impecable;confianza
favorable;confianza
favorito;confianza
sensacion;confianza
compañero;confianza
defensa;confianza
fidelidad;confianza
fiesta;confianza
llenar;confianza
finalmente;confianza
bombero;confianza
firmeza;confianza
NO TRANSLATION;confianza
adecuado;confianza
fijo;confianza
buque insignia;confianza
brida;confianza
Ligar;confianza
seguidor;confianza
comida;confianza
pie;confianza
pronostico;confianza
antepasados;confianza
prever;confianza
prevision;confianza
indulgente;confianza
formalidad;confianza
formativo;confianza
formula;confianza
fuerte;confianza
fortaleza;confianza
fortaleza;confianza
fortuna;confianza
encontro;confianza
marco de referencia;confianza
franco;confianza
franqueza;confianza
fraternal;confianza
libertad;confianza
libremente;confianza
amigo;confianza
amabilidad;confianza
amistoso;confianza
amistad;confianza
fugitivo;confianza
cumplimiento;confianza
completamente;confianza
fundamental;confianza
fusible;confianza
calibrar;confianza
guarnicion;confianza
porton;confianza
puerta;confianza
medir;confianza
gaceta;confianza
general;confianza
generosidad;confianza
generoso;confianza
hidalgo;confianza
alta burguesia;confianza
autentico;confianza
viga;confianza
glorificar;confianza
gloria;confianza
brillo;confianza
Dios;confianza
piadoso;confianza
bueno;confianza
bondad;confianza
evangelio;confianza
gobernar;confianza
institutriz;confianza
gobernador;confianza
graduacion;confianza
gramatica;confianza
nietos;confianza
abuelo;confianza
conceder;confianza
grandeza;confianza
verde;confianza
mueca;confianza
arena;confianza
suelo;confianza
crecer;confianza
garantia;confianza
Guardia;confianza
guardado;confianza
guardian;confianza
tutela;confianza
gobernador;confianza
direccion;confianza
guia;confianza
guia;confianza
credulo;confianza
guru;confianza
escudete;confianza
granizo;confianza
manual;confianza
contento;confianza
puerto;confianza
resistente;confianza
armoniosamente;confianza
armonia;confianza
refugio;confianza
sanar;confianza
curacion;confianza
celestial;confianza
Cielos;confianza
ayudante;confianza
servicial;confianza
patrimonio;confianza
ermitaño;confianza
heroe;confianza
heroico;confianza
heroina;confianza
heroismo;confianza
apogeo;confianza
alquiler;confianza
santidad;confianza
honesto;confianza
honestidad;confianza
Luna de miel;confianza
honor;confianza
honorable;confianza
esperanza;confianza
esperanzado;confianza
caballo;confianza
hospital;confianza
abrazo;confianza
humanitario;confianza
humanidad;confianza
humildad;confianza
agricultura;confianza
himno;confianza
iluminacion;confianza
inmaculado;confianza
sumergirse;confianza
inamovible;confianza
inmunizacion;confianza
impartir;confianza
imparcial;confianza
imparcialidad;confianza
impecable;confianza
impenetrable;confianza
importante;confianza
impresionable;confianza
mejorar;confianza
mejora;confianza
inauguracion;confianza
inclinacion;confianza
inclusion;confianza
ingresos;confianza
indeleble;confianza
indemnidad;confianza
sangrar;confianza
independencia;confianza
indestructible;confianza
indivisible;confianza
infalibilidad;confianza
infinito;confianza
influyente;confianza
informar;confianza
herencia;confianza
inimitable;confianza
inocente;confianza
inoculacion;confianza
inseparable;confianza
insolvente;confianza
inspirar;confianza
inspirado;confianza
entrega;confianza
instituto;confianza
instruir;confianza
instruccion;confianza
instrucciones;confianza
instructor;confianza
aislamiento;confianza
asegurar;confianza
intacto;confianza
integridad;confianza
inteligencia;confianza
inteligente;confianza
intentar;confianza
intenso;confianza
intercesion;confianza
interior;confianza
intimo;confianza
intuicion;confianza
invitacion;confianza
atractivo;confianza
invocacion;confianza
hierro;confianza
irrefutable;confianza
periodismo;confianza
oficial;confianza
alegre;confianza
jubiloso;confianza
judicial;confianza
judicial;confianza
juicioso;confianza
jurista;confianza
jurado;confianza
justicia;confianza
justificable;confianza
kan;confianza
parientes;confianza
gatito;confianza
bragas;confianza
etiqueta;confianza
labor;confianza
cordon;confianza
Cordero;confianza
punto de referencia;confianza
mas grande;confianza
laser;confianza
laureado;confianza
ley;confianza
legal;confianza
lider;confianza
lider;confianza
propension;confianza
legal;confianza
legalizado;confianza
legislador;confianza
legislatura;confianza
legitimidad;confianza
ocio;confianza
prestador;confianza
leccion;confianza
letrado;confianza
dique;confianza
responsabilidad;confianza
difamacion;confianza
liberar;confianza
libertad;confianza
teniente;confianza
gusto;confianza
lingüista;confianza
alojamiento;confianza
señor;confianza
amable;confianza
encantador;confianza
NO TRANSLATION;confianza
amante;confianza
amoroso;confianza
leal;confianza
lealtad;confianza
maquina;confianza
iman;confianza
magnificencia;confianza
magnifico;confianza
pilar;confianza
mantenimiento;confianza
majestuoso;confianza
majestad;confianza
mayoria;confianza
NO TRANSLATION;confianza
gestionar;confianza
administracion;confianza
mandarin;confianza
manual;confianza
marina;confianza
matrimonio;confianza
medula;confianza
casar;confianza
mariscal;confianza
maestria;confianza
compañero;confianza
matematico;confianza
matrimonio;confianza
matrona;confianza
maxima;confianza
medida;confianza
mesurado;confianza
medalla;confianza
mediar;confianza
mediador;confianza
medico;confianza
NO TRANSLATION;confianza
memorable;confianza
mentor;confianza
comerciante;confianza
merito;confianza
meritorio;confianza
Mensajero;confianza
microscopio;confianza
Partera;confianza
poderoso;confianza
ministerio;confianza
milagro;confianza
engañar;confianza
foso;confianza
moderador;confianza
modesto;confianza
dinero;confianza
monje;confianza
monogamia;confianza
amarras;confianza
moral;confianza
