Usuario;Caption;Likes;Imagen;Fecha
susy_mora;El momento que todos ESPERAMOS 🔥... Esta fue la primera vez que cruce la meta de un Ironman 70.3 en el 2017 y hoy con este recuerdo y 5 días antes del @ironman70.3cartagena 2019 les cuento que este año he tomado la decisión de no competir. 🖤 Hoy hace un mes, después de un par de meses sintiéndome débil, entradas y salidas de la clínica me descubrieron los anticuerpos de MONONUCLEOSIS por las nubes 😳 Si bien no será la razón absoluta de un mal rendimiento a lo largo de los meses, es razón para esta vez renunciar a un objetivo, entendiendo en donde estoy parada. Traté varias semanas seguir entrenando para competir este domingo, en contra de la recomendación del médico. Pero también hace un par de semanas entendí que estaría buscando hacerlo por pura y física terquedad. ¿Qué estoy tratando de demostrar? 💆🏼‍♀️ Entonces vi que estaba haciendo todo, menos disfrutar. Les comparto esto por una razón: el día que tengan que hacerse al lado, traten de no juzgarse. Habrá muchos más fuertes que han logrado cosas impresionantes en situaciones más difíciles. No miren al lado, no se comparen, no se hagan daño, solo acepten el punto en el que están y tomen una decisión por ustedes.✋🏼•Ya veremos como trazar un plan para el 2020 💪🏼 Mientras tanto recuerden que #NuncaLlegamosSolos y ahí estaré esperándolos A TODOS EN LA META! 🔥 ¡Con toda que este fin de semana es una fiesta maravillosa!;4,882 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/72781253_793565817758923_6519598126370131079_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=IxvVrpcQgIkAX-VFWIY&oh=919a836a97f320d9d187b4f0f3b51272&oe=5E96C267;November 26, 2019
susy_mora;En la vida, uno se preocupa por darle luz a SU CASA 🌟 Es el lugar donde vives tú, con todo lo que eres... 🙌🏼 [Aplica en sentido literal, aplica en sentido metafórico]•Gracias @mueblestugo por ayudarme a llenar de magia mi espacio más sagrado! Siempre harán parte de esta historia!;11,389 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/74527209_114635189772552_8752606948903762004_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ReiUDB1XiYMAX99mClS&oh=0802d38eaf44331c14737a32c12b5068&oe=5E92C5E3;November 24, 2019
susy_mora;Este es uno de los mensajes más poderosos, en mi opinión, que hemos visto en este Paro Nacional 🖤 “Que el privilegio no te nuble la empatía”, porque es una realidad que solo pocos vivimos en una burbuja de cristal y debemos aceptarlo: NO HEMOS VIVIDO LA COLOMBIA QUE A MUCHOS LES TOCA, pero aquí estamos todos. Todos somos un colectivo. Todos somos el pueblo y hoy debemos ser más fuertes que nuestros dirigentes, porque nuestro país está ardiendo en llamas de dolor 🔥💔 Hoy alzo mi voz, aceptando mis responsabilidades como ciudadana. Yo voté por Iván Duque y como todos tengo el mismo derecho de sentirme defraudada. Haberlo hecho no me inhabilita de estar hoy en desacuerdo. Haberlo hecho no debería hacerme blanco de señalamientos. Haberlo hecho, me hace una ciudadana más que hoy levanta la voz ante quien NO NOS ESTÁ GOBERNANDO. ✋🏼 #21N 🇨🇴 Gracias @amaliaandrade_;4,357 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/75200955_932341970495546_8636112938602264469_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=RmYtVE47RRwAX_XHLcJ&oh=8d73e48318ef14579cb7e426b17434cb&oe=5E9B5C7D;November 22, 2019
susy_mora;Lo bonito de construir en equipo es que comienzas a compartir los sueños de los demás...🌟 Empezando por @tatianazuluagal que ha hecho de los sueños de muchos que llegamos a TZL, los ladrillos para construir un castillo enorme donde estamos todos! 🙌🏼 Y en esta oportunidad, comparto los sueños de estas mujeres, que a PULSO han convertido sus pasiones en empresa! 💜 ¡BRAVO! 👏🏼 Pronto haremos llegar mi #BenditaPasion a este espacio! 🔝 ¿Les gustaría?•[Visit Kubo Mini Stores] @yurivargas1 @ykbyyurivargas @mariaclararod @carolinacruzosorio @carocruzempresa @caritosotooficial @carosototeam;3,461 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/74673911_114093793168418_8267855890528315195_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=K95XnxS7ZXMAX-pLvHc&oh=9265a23cbcf9d60789132dc5ae386e96&oe=5E9D2A13;November 20, 2019
susy_mora;Lo que está en la piel, se lleva por siempre... 🖤 Eso son mis tatuajes: eternidad! 🎲👁🌸 Tengo ganas de contarles las historias que guardan!;4,501 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/72484736_744092199332257_1851817546088930446_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=EiOuKF21Y_cAX-TLP7s&oh=7c96087cd7febca799080250ee2650a0&oe=5E9BBD01;November 19, 2019
susy_mora;You got the fire inside. You own it. Just be sure and remember how it felt...🔥🆘🖤;2,586 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73103476_1199131983627641_1582881409480170519_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=TY7p1MNPfRQAX-XF2Md&oh=53b256d8891df9ec642d0c279c4cb873&oe=5EA5CAA2;November 14, 2019
susy_mora;Lo que pasa cuando le decimos a mi mamá que SERIA para una foto... 🙊🙈🙉 Nos pueden sacar el parecido a las mujeres de la casa así: destornilladas de la risa 🤦🏼‍♀️ @aliciamora @adrianaconchab;3,840 likes;;November 6, 2019
susy_mora;Una pausa... ✋🏼 para una foto con @carlosvives en LA CASA ♥️ La vida me ha dado el privilegio de entrevistarlo en televisión y radio, pero nunca habíamos hablado de la pasión por la bici! 🚴🏽‍♂️;5,886 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/77191927_165301411201598_7589799036059248761_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=EE6TS2YPNw4AX9Qbp2A&oh=50b9aec659e5ee13fa2aa41dd2afc547&oe=5E964DDD;October 28, 2019
susy_mora;NO ACABAMOS 💣... porque para llegar al @ironman70.3cartagena, primero hay que saber en donde llevar LA BICI! 🔥 Si le quedan dudas de su funcionalidad aquí le dejo el PASO A PASO y algunos tips de la maleta de @enjoytherideco que utilizo para mis consentidas! 🤘🏼•4️⃣ A este concurso, THULE se une con un premio MUY TOP: 1 maleta Roundtrip Pro XT! ✈️ Ya lo sabe, #NuncaLlegamosSolos;2,338 likes;;October 24, 2019
susy_mora;ESTO SIGUE Volando ✈️... Todos sin excepción entregamos nuestra bici en el aeropuerto y le damos la bendición y decimos “que no llegué lo que sea, pero LA BICI PRIMERO!” 🚲 ¿O no? ¡Nada nos estresa más! ¡Nada es más importante! 🖤 Bueno, déjenme contarles que en @vuelawingo bajan del avión primero al piloto, que su bicicleta 😜... y la tratan como si fuera de ellos , porque como ellos dicen: “Aquí va el equipaje de un crack”!•3️⃣ A este concurso WINGO se suma con 1 tiquete ida y regreso [BOG-SAI] en el marco del triatlón de San Andrés 2020, porque saben que #NuncaLlegamosSolos!;;;October 23, 2019
susy_mora;Que sean una extensión tuya y quienes mejor te cuidan mientras recorres cientos de kilómetros! 🤘🏼 Eso son para mi @livcyclingcolombia y @oakley_colombia 💜💣 Sin ellos, no llegaría a donde con seguridad llegaré, porque #NuncaLlegamosSolos 🌪•Para quienes PREGUNTAN: Esta semana, cada día anunciaré a 2 de las marcas que recorren este camino conmigo y les contaré que entregarán al GANADOR 🏆 El sábado 25 iniciará el concurso y conocerán las condiciones! 💥 Por ahora les adelanto que TIENEN que estar inscritos al @ironman70.3cartagena!;;;October 22, 2019
susy_mora;Mañana corremos los 10k de la MMM 🌊💨 @mediamaratondelmar 🤘🏼 y además de disfrutarla como entrenamiento, no puedo parar de pensar que aquí estaré nuevamente en 6 semanas para el @ironman70.3cartagena 😱 ¿Alguien más así? 🙄 #BenditaPasion;3,391 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/74673863_422466574985098_1005525632811300642_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=CXJqisHGPcEAX9qCo32&oh=52c0ccc32b3feeb4be7735bc81cbf741&oe=5E9B3782;October 19, 2019
susy_mora;Back in time... 🚴🏽‍♂️🖤 No se si les pasa, que cuando algo les apasiona, no hay nada más romántico que escuchar historias de cómo eran las cosas hace un tiempo! ⏰ Así que, con la justificación de #GeneraciónDeGenios, le pregunté a varios GRANDES del deporte de nuestro país sus historias! 🤘🏼•Deslicen y vean a los mismísimos @oscarsevilla76, @ricardo.cardeno, @edwinvargas.epic5 y Carlos Omar Guerrero contando un poco de sus experiencias a lo largo del tiempo!;1,391 likes;;October 15, 2019
susy_mora;A veces no sabemos donde mirar para llegar a nuestros objetivos, a veces se desdibujan... 👣 entonces hay que mirar adentro, encontrar el centro y entender por qué comenzamos en un principio! 🙌🏼 Struggle can’t make you stop. Llegamos porque llegamos #BenditaPasion 💖•📸 New Book. @hernanpuentes & @edwinbeltranmakeup;5,181 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69946851_394245714856508_3355838586901989786_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ey0nja3HDJIAX-5Hp7u&oh=2f3a275d59dde7452143ebce0ff53684&oe=5E9C4B4C;October 3, 2019
susy_mora;Celebrating LIFE. Celebrating LOVE. Celebrating YOU. Keep rocking it Daddy ♥️🌟🎸 ¡Salud por tus primeros 60’s señor Beto! @betomora703;3,849 likes;;September 28, 2019
susy_mora;Y conocí el Allianz Arena ‼️... WOW! 🇩🇪 No soy ni gran conocedora, ni mucho menos gran fanática del fútbol, pero ver un partido en un estadio así, contagia a cualquiera! ⚽️•[PD: Sí, el mes completo con los mismos tenis... 🙈 @adidasco #CreadoConAdidas];5,800 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69267986_166139401175875_7664393412805806482_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=jd--vQKN2nwAX8hjkyP&oh=2a3e953f62a363b4c53fcae8ee3dd656&oe=5E942CEC;September 22, 2019
susy_mora;I came, I saw... I RAN 🌲🌍 Así llegamos a Suiza 🇨🇭 conociendo uno de los paisajes más especiales que he visto en mi vida, y conectándome más y más con cada paso que doy en este camino llamado DEPORTE... ♥️•Llevar a tu maestro en la maleta... #BenditaPasion #RunnerSusy porque en poco #VamosACorrerLaMMM @mediamaratondelmar @enjoytherideco @adidasco #CreadoConAdidas #SomosLoQueNosMueve;3,640 likes;;September 17, 2019
susy_mora;Así me rio cuando hablan de la “espalda tan larga que tengo” y a mucho honor... 🙊 porque en la vida, todo es cuestión de perspectiva 👁👁 y a mí me encanta lo que veo y lo que no!👌🏼 Así que amigos y no tan amigos mios... “I can see you, but you can’t” ➡️ ¡Picos pues!-Aplausos para mi fotógrafa favorita del mundo mundial @tatitangav 📸;2,999 likes;;September 15, 2019
susy_mora;"¿Con cuál se quedan? Jardin des Tuileries o Jardin du Luxembourg...🌳⛲️🌸 Yo ya tengo el mío; es perfecto para correr y mañana madrugo a despedirme de Paris corriendo unos cuantos kilómetros! 🙌🏼";3,730 likes;;September 14, 2019
susy_mora;Time to travel in time...🎠🌟 Caminando en mi primer día por Paris, me encontré este carrusel y me sacó un par de lágrimas de nostalgia 💕 No saben cuanto amaba, cuando era chiquita, escoger diferentes caballos  y montarme un millón de veces! 🐴 Creo que a la que no le gustaba mucho era mi mamá, que se marea “voliando un poncho” 🙈🙊 ¡Obvio tenía que montarme!;3,109 likes;;September 12, 2019
susy_mora;Road Trppin’ France Cote d’azur 🇫🇷... Mientras conocía las Gargantas de Verdon aprendí la diferencia entre lago y laguna 🏞, estrené mis gafas de corazón de 6€ 💗, conocí Ampes, un pueblo de menos de 10 calles 🏡  y me tomé una foto linda con mi amort en Moustiers Sainte Marie ❤️ [Vivamos más de las pequeñas cosas] Fin.;6,089 likes;;September 10, 2019
susy_mora;¿Cuando carajos voy a volver a nadar en las Gargantas de Verdon? 🏞 Empezó el entrenamiento para @ironman70.3cartagena y que mejor, que esta semana que era suavecita, aprovecharla para nadar disfrutando de este LUGAR TAN, pero TAN, pero TAN... 👽🌲🍃 ¿Tan qué, dirían ustedes? 👇🏼 #BenditaPasion #SwimmingSusy;2,167 likes;;September 9, 2019
susy_mora;Dándolo todo como SUPPORT CREW, nada más y nada menos, que en en IM 70.3 WC Nice 2019 🇫🇷🔛...para estar a la altura de quien, como siempre, estaba dejándolo TODO en la cancha! 💥 Te veo correr y entiendo que es verdaderamente sentir el deporte, llevarla en el estomago con PASIÓN... 👊🏼 Hats off beau gosse adj! 😍•[PD: Vean al señor que fue testigo de nuestro beso a través de la reja 😂];3,989 likes;;September 9, 2019
susy_mora;Llegas a Europa, haces escala en Munich... ✋🏼 ¡Sí! Tienes que salir del aeropuerto, como turista que se respete y probar la famosa salchicha alemana y tomarte la cerveza favorita de tu novio 🌭🍟🍺 Prost!;6,815 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67709734_2479245875431866_6660888567114771490_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=QYoc_26X9b4AX_MsmCk&oh=46f4d156e31199421774879d65f97749&oe=5EA5DAAF;September 1, 2019
susy_mora;De esas fotos que uno ve y SE VE 💭🖤👀... digo, como que yo me veo ahí pintada! 🧿•📸 New Book. @hernanpuentes & @edwinbeltranmakeup;7,876 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67109983_417472915536779_338963389990246386_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=KB6u2O8nc8gAX_wBcTT&oh=a123f3173610e5b4022c991a90592fa7&oe=5E916A1B;August 8, 2019
susy_mora;En la única foto que se vale salir con la BOCA LLENA...🍭💟🙌🏼 [Empezando esos 90km de ciclismo] ¿Que piensan ustedes cuando están en este punto?-#BenditaPasion #CyclingSusy @ironman70.3ecuador @livcyclingcolombia #LIVingConDoñaDolores #LivForward @oakley_colombia #ADNOakley #SomosLoQueNosMueve;3,085 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66444624_2002238253214065_5567999098041782604_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=wmlz1h_3p2YAX-kcN-0&oh=5e34d050fb318041be0ed484a5c7fc9c&oe=5EA4AA55;July 27, 2019
susy_mora;Be uncommon. Be original. Be you.🔥❤️💣 @adidasco #CreadoConAdidas 💥•📸 New Book. @hernanpuentes & @edwinbeltranmakeup;6,795 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66112995_335877704016390_2071170047294009011_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=LiH3XoTFeiAAX9xjzn_&oh=f2042c16bc664e0263688e203ebd5b4e&oe=5E9CD005;July 21, 2019
susy_mora;FEEL THE BOOST 🌟🤘🏼 ¿Cuántos por aquí corren con @adidasco? ¿Cuántos fieles al Boost por aquí?•📸 Capturados por el #OJODEJUAN @juanmoore;2,602 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66129697_153997469069747_3576744667020409640_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=H3zFqW_xnhQAX_jls6l&oh=1e1a9596a4efdd872120f9e0c33daafa&oe=5E9A470C;July 18, 2019
susy_mora;No se si me gusta más mi pantalón 💚 o la puerta que pintó @le_jandra 💙 Tampoco se si... ¿La foto 1 o 2?🔥 @adidasco #CreadoConAdidas #LookSusyMora;3,012 likes;;July 17, 2019
susy_mora;La gran enseñanza de esta carrera para mí fue... 🔥 entender la bendita diferencia entre ser AUTO-CRÍTICO y TRATARSE MAL💥 No hubo un solo minuto de estas 6:10:32 en donde haya reconocido que estaba haciendo algo bien, y al final, para mi proceso lo hice mejor. 🙌🏼 Entré en mi primer Top 10 en un media distancia y salí con ganas de revancha conmigo misma!•💜 @gocyclingcolombia #SomosLoQueNosMueve🌪 @lenovocolombia #DifferentIsBetter🤘🏼 @enjoytherideco #EnjoyTheRide🚴🏼‍♀️ @livcyclingcolombia #LIVingConDoñaDolores⌚️ @garmin_colombia #GarminMeGuia🎽 @suarezclothing #ADNSuarez🕶 @oakley_colombia #ADNOakley;3,131 likes;;July 16, 2019
susy_mora;Cuando unas trenzas y tu pinta favorita [ó sea: deportiva] se cruzan en el camino! 🖤@adidasco #CreadoConAdidas... ¡Las AMÉ! @katerina_martina @mafelola 💄💆🏼‍♀️;4,216 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66627243_717220748695993_2125762914431066882_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=WmZqMw0r7WoAX9QCzHw&oh=4e25cc023415b08861fbf9885aa70634&oe=5EA6E060;July 15, 2019
susy_mora;MANTA 💜🤘🏼...posando como buena turista en el letrero! Y CONTIGO ➡️... siempre sonriendo! 🔥 ANTES de los nervios y DESPUÉS porque me convencí de hacerlo!•#BenditaPasion @ironman70.3ecuador #SwimmingSusy #CyclingSusy #RunnerSusy @gocyclingcolombia #SomosLoQueNosMueve;3,782 likes;;July 12, 2019
susy_mora;Race [FC$K*¿nG] Week 💥 Me he cansado de confrontar a los demás. Con esta empiezo a confrontarme a MÍ. 🤘🏼 ¡Aquí vamos! 🌪 #BenditaPasion•📸 New Book. @hernanpuentes & @edwinbeltranmakeup;8,066 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65852237_117928332805358_7233538362570351812_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=IYLnKDPm974AX8Zss-g&oh=bc29f7d70a96f77c32560ddbf3ad8eff&oe=5EA6E5B8;July 2, 2019
susy_mora;Tomen nota: las sonrisas en redes sociales son tan postizas como mi diseño de sonrisa 😆🙊🤣... pero bueno, @monicabarrero gracias por la mía! ⭐️•📸 New Book. @hernanpuentes & @edwinbeltranmakeup;5,676 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65301268_2477729125796002_6002959505259602956_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=3J-Raf63KDgAX9wC4sG&oh=04b9472818fc6679d825e46cc4b3a0d4&oe=5E968861;June 27, 2019
susy_mora;Creo que lo de posar no se me ha olvidado ¿O qué? ⭐️🌪⚡️ Amo posar para tí @hernanpuentes y adoré conocerte @edwinbeltranmakeup 💜 [New Book for @tatianazuluagal];7,490 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/64596633_470494463520346_3584705105576225988_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=2AZUhbtUZIkAX8FeE0t&oh=54322195f7b314deea4662e308d3104a&oe=5E962ADF;June 25, 2019
susy_mora;Lejos del MAR, desde las montañas a 3200 MSNM y un poco de nieve... ❄️🌪🌊 acumulando kilómetros por y para los océanos! [Tenemos hasta el 16 de Junio] ✌🏼 #RunForTheOceans @adidasco #RunnerSusy;3,405 likes;;June 11, 2019
